freq,angle,chord,velocity,thickness,noise
-0.9797979797979797,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,125.045
-0.9696969696969696,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,127.315
-0.9565656565656565,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,129.095
-0.9393939393939393,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,129.235
-0.9191919191919191,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,127.365
-0.8939393939393938,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,124.355
-0.8585858585858586,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,122.365
-0.8181818181818181,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,122.375
-0.7676767676767675,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,120.755
-0.702020202020202,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,119.135
-0.6161616161616161,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,118.145
-0.515151515151515,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,115.645
-0.38383838383838376,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,113.775
-0.21212121212121204,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,110.515
-0.010101010101009944,-1.0,0.9999999999999998,-1.0,-0.8996053446629374,108.265
-0.9393939393939393,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,127.122
-0.9191919191919191,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,125.992
-0.8939393939393938,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,125.872
-0.8585858585858586,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,126.632
-0.8181818181818181,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,126.642
-0.7676767676767675,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,124.512
-0.702020202020202,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,123.392
-0.6161616161616161,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,121.762
-0.515151515151515,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,119.632
-0.38383838383838376,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,118.122
-0.21212121212121204,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,115.372
-0.010101010101009944,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,113.492
0.24242424242424243,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,109.222
0.595959595959596,-0.8648648648648649,0.9999999999999998,1.0,-0.8977218963604215,106.582
-0.9883838383838383,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,121.851
-0.9797979797979797,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,124.001
-0.9696969696969696,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,126.661
-0.9565656565656565,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,128.311
-0.9393939393939393,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,128.831
-0.9191919191919191,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,127.581
-0.8939393939393938,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,125.211
-0.8585858585858586,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,122.211
-0.8181818181818181,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,122.101
-0.7676767676767675,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,120.981
-0.702020202020202,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,119.111
-0.6161616161616161,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,117.741
-0.515151515151515,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,116.241
-0.38383838383838376,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,114.751
-0.21212121212121204,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,112.251
-0.010101010101009944,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,108.991
0.24242424242424243,-0.8648648648648649,0.9999999999999998,-0.6010101010101008,-0.8786295295113044,106.111
-0.9797979797979797,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,127.564
-0.9696969696969696,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,128.454
-0.9565656565656565,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,129.354
-0.9393939393939393,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,129.494
-0.9191919191919191,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,129.004
-0.8939393939393938,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,127.634
-0.8585858585858586,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,126.514
-0.8181818181818181,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,125.524
-0.7676767676767675,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,124.024
-0.702020202020202,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,121.514
-0.6161616161616161,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,120.264
-0.515151515151515,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,118.134
-0.38383838383838376,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,116.134
-0.21212121212121204,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,114.634
-0.010101010101009944,-0.7297297297297297,0.9999999999999998,1.0,-0.8670385480120208,110.224
-0.9797979797979797,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,126.159
-0.9696969696969696,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,128.179
-0.9565656565656565,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,129.569
-0.9393939393939393,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,129.949
-0.9191919191919191,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,129.329
-0.8939393939393938,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,127.329
-0.8585858585858586,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,124.439
-0.8181818181818181,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,123.069
-0.7676767676767675,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,122.439
-0.702020202020202,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,120.189
-0.6161616161616161,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,118.689
-0.515151515151515,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,117.309
-0.38383838383838376,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,115.679
-0.21212121212121204,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,113.799
-0.010101010101009944,-0.7297297297297297,0.9999999999999998,0.202020202020202,-0.8578109269582338,112.169
-0.9883838383838383,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,123.312
-0.9797979797979797,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,125.472
-0.9696969696969696,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,127.632
-0.9565656565656565,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,129.292
-0.9393939393939393,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,129.552
-0.9191919191919191,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,128.312
-0.8939393939393938,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,125.802
-0.8585858585858586,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,122.782
-0.8181818181818181,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,120.532
-0.7676767676767675,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,120.162
-0.702020202020202,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,118.922
-0.6161616161616161,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,116.792
-0.515151515151515,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,115.792
-0.38383838383838376,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,114.042
-0.21212121212121204,-0.7297297297297297,0.9999999999999998,-0.6010101010101008,-0.8429002083721984,110.652
-0.9883838383838383,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,123.118
-0.9797979797979797,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,125.398
-0.9696969696969696,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,127.548
-0.9565656565656565,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,128.698
-0.9393939393939393,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,128.708
-0.9191919191919191,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,126.838
-0.8939393939393938,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,124.838
-0.8585858585858586,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,122.088
-0.8181818181818181,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,120.088
-0.7676767676767675,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,119.598
-0.702020202020202,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,118.108
-0.6161616161616161,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,115.608
-0.515151515151515,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,113.858
-0.38383838383838376,-0.7297297297297297,0.9999999999999998,-1.0,-0.8312564779089235,109.718
-0.9949494949494948,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,126.395
-0.9883838383838383,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,128.175
-0.9797979797979797,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,129.575
-0.9696969696969696,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,130.715
-0.9565656565656565,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,131.615
-0.9393939393939393,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,131.755
-0.9191919191919191,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,131.015
-0.8939393939393938,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,129.395
-0.8585858585858586,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,126.645
-0.8181818181818181,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,124.395
-0.7676767676767675,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,123.775
-0.702020202020202,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,121.775
-0.6161616161616161,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,119.535
-0.515151515151515,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,117.785
-0.38383838383838376,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,116.165
-0.21212121212121204,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,113.665
-0.010101010101009944,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,110.905
0.24242424242424243,-0.6396396396396395,0.9999999999999998,1.0,-0.8421996469680775,107.405
-0.9949494949494948,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,123.543
-0.9883838383838383,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,126.843
-0.9797979797979797,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,128.633
-0.9696969696969696,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,130.173
-0.9565656565656565,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,131.073
-0.9393939393939393,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,130.723
-0.9191919191919191,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,128.723
-0.8939393939393938,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,126.343
-0.8585858585858586,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,123.213
-0.8181818181818181,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,120.963
-0.7676767676767675,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,120.233
-0.702020202020202,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,118.743
-0.6161616161616161,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,115.863
-0.515151515151515,-0.6396396396396395,0.9999999999999998,-0.6010101010101008,-0.8139761931169222,113.733
-0.8939393939393938,-1.0,0.45454545454545414,1.0,-0.9399155513220011,128.144
-0.8585858585858586,-1.0,0.45454545454545414,1.0,-0.9399155513220011,129.134
-0.8181818181818181,-1.0,0.45454545454545414,1.0,-0.9399155513220011,128.244
-0.7676767676767675,-1.0,0.45454545454545414,1.0,-0.9399155513220011,128.354
-0.702020202020202,-1.0,0.45454545454545414,1.0,-0.9399155513220011,127.834
-0.6161616161616161,-1.0,0.45454545454545414,1.0,-0.9399155513220011,125.824
-0.515151515151515,-1.0,0.45454545454545414,1.0,-0.9399155513220011,124.304
-0.38383838383838376,-1.0,0.45454545454545414,1.0,-0.9399155513220011,122.044
-0.21212121212121204,-1.0,0.45454545454545414,1.0,-0.9399155513220011,118.024
-0.010101010101009944,-1.0,0.45454545454545414,1.0,-0.9399155513220011,118.134
0.24242424242424243,-1.0,0.45454545454545414,1.0,-0.9399155513220011,117.624
0.595959595959596,-1.0,0.45454545454545414,1.0,-0.9399155513220011,114.984
1.0000000000000002,-1.0,0.45454545454545414,1.0,-0.9399155513220011,114.474
-0.9883838383838383,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,119.54
-0.9797979797979797,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,121.66
-0.9696969696969696,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,123.78
-0.9565656565656565,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,126.16
-0.9393939393939393,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,127.53
-0.9191919191919191,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,128.29
-0.8939393939393938,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,127.91
-0.8585858585858586,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,126.79
-0.8181818181818181,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,126.54
-0.7676767676767675,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,126.54
-0.702020202020202,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,125.16
-0.6161616161616161,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,123.41
-0.515151515151515,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,122.41
-0.38383838383838376,-1.0,0.45454545454545414,0.202020202020202,-0.934747187144257,118.41
-0.9883838383838383,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,121.055
-0.9797979797979797,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,123.565
-0.9696969696969696,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,126.195
-0.9565656565656565,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,128.705
-0.9393939393939393,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,130.205
-0.9191919191919191,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,130.435
-0.8939393939393938,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,129.395
-0.8585858585858586,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,127.095
-0.8181818181818181,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,125.305
-0.7676767676767675,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,125.025
-0.702020202020202,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,124.625
-0.6161616161616161,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,123.465
-0.515151515151515,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,122.175
-0.38383838383838376,-1.0,0.45454545454545414,-0.6010101010101008,-0.9264125060691476,117.465
-0.9883838383838383,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,120.595
-0.9797979797979797,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,123.635
-0.9696969696969696,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,126.675
-0.9565656565656565,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,129.465
-0.9393939393939393,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,130.725
-0.9191919191919191,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,130.595
-0.8939393939393938,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,128.805
-0.8585858585858586,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,125.625
-0.8181818181818181,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,123.455
-0.7676767676767675,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,123.445
-0.702020202020202,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,123.445
-0.6161616161616161,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,122.035
-0.515151515151515,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,120.505
-0.38383838383838376,-1.0,0.45454545454545414,-1.0,-0.9199071452746806,116.815
-0.9797979797979797,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,125.116
-0.9696969696969696,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,126.486
-0.9565656565656565,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,127.356
-0.9393939393939393,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,128.216
-0.9191919191919191,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,128.956
-0.8939393939393938,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,128.816
-0.8585858585858586,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,127.796
-0.8181818181818181,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,126.896
-0.7676767676767675,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,127.006
-0.702020202020202,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,126.116
-0.6161616161616161,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,124.086
-0.515151515151515,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,122.816
-0.38383838383838376,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,120.786
-0.21212121212121204,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,115.996
-0.010101010101009944,-0.8198198198198198,0.45454545454545414,1.0,-0.9127874141937258,113.086
-0.9797979797979797,-0.8198198198198198,0.45454545454545414,0.202020202020202,-0.9057218111346443,122.292
-0.9696969696969696,-0.8198198198198198,0.45454545454545414,0.202020202020202,-0.9057218111346443,124.692
-0.9565656565656565,-0.8198198198198198,0.45454545454545414,0.202020202020202,-0.9057218111346443,126.842
-0.9393939393939393,-0.8198198198198198,0.45454545454545414,0.202020202020202,-0.9057218111346443,128.492
-0.9191919191919191,-0.8198198198198198,0.45454545454545414,0.202020202020202,-0.9057218111346443,129.002
-0.8939393939393938,-0.8198198198198198,0.45454545454545414,0.202020202020202,-0.9057218111346443,128.762
-0.8585858585858586,-0.8198198198198198,0.45454545454545414,0.202020202020202,-0.9057218111346443,126.752
-0.8181818181818181,-0.8198198198198198,0.45454545454545414,0.202020202020202,-0.9057218111346443,124.612
-0.7676767676767675,-0.8198198198198198,0.45454545454545414,0.202020202020202,-0.9057218111346443,123.862
-0.702020202020202,-0.8198198198198198,0.45454545454545414,0.202020202020202,-0.9057218111346443,123.742
-0.6161616161616161,-0.8198198198198198,0.45454545454545414,0.202020202020202,-0.9057218111346443,122.232
-0.515151515151515,-0.8198198198198198,0.45454545454545414,0.202020202020202,-0.9057218111346443,120.472
-0.38383838383838376,-0.8198198198198198,0.45454545454545414,0.202020202020202,-0.9057218111346443,118.712
-0.9883838383838383,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,120.137
-0.9797979797979797,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,122.147
-0.9696969696969696,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,125.157
-0.9565656565656565,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,127.417
-0.9393939393939393,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,129.037
-0.9191919191919191,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,129.147
-0.8939393939393938,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,128.257
-0.8585858585858586,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,125.837
-0.8181818181818181,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,122.797
-0.7676767676767675,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,121.397
-0.702020202020202,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,121.627
-0.6161616161616161,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,120.227
-0.515151515151515,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,118.827
-0.38383838383838376,-0.8198198198198198,0.45454545454545414,-0.6010101010101008,-0.8943276901480347,116.417
-0.9883838383838383,-0.8198198198198198,0.45454545454545414,-1.0,-0.8854338011017224,120.147
-0.9797979797979797,-0.8198198198198198,0.45454545454545414,-1.0,-0.8854338011017224,123.417
-0.9696969696969696,-0.8198198198198198,0.45454545454545414,-1.0,-0.8854338011017224,126.677
-0.9565656565656565,-0.8198198198198198,0.45454545454545414,-1.0,-0.8854338011017224,129.057
-0.9393939393939393,-0.8198198198198198,0.45454545454545414,-1.0,-0.8854338011017224,130.307
-0.9191919191919191,-0.8198198198198198,0.45454545454545414,-1.0,-0.8854338011017224,130.307
-0.8939393939393938,-0.8198198198198198,0.45454545454545414,-1.0,-0.8854338011017224,128.677
-0.8585858585858586,-0.8198198198198198,0.45454545454545414,-1.0,-0.8854338011017224,125.797
